test_name,sector,district,age,low_val_pct,normal_pct,high_val_pct
transf,haredi,Haifa,80+,0.263,0.725,0.013000000000000001
nonhdl,general,South,80+,0.0,0.772,0.228
albumin,general,North,04-08,0.017,0.982,0.0
nonhdl,general,Tel Aviv,19-21,0.0,0.932,0.068
vitaminD,general,Jerusalem,22-30,0.8270000000000001,0.166,0.006999999999999999
chol,general,Sharon - Shomron,31-50,0.0,0.7090000000000001,0.29100000000000004
iron,haredi,Haifa,04-08,0.19699999999999998,0.716,0.087
hdl,general,Sharon - Shomron,80+,0.20199999999999999,0.7979999999999999,0.0
ferritin,general,Jerusalem,51-65,0.061,0.879,0.06
ferritin,arab,Sharon - Shomron,66-79,0.12300000000000001,0.794,0.084
ferritin,general,Jerusalem,01-03,0.18600000000000003,0.813,0.001
b12,arab,North,22-30,0.003,0.799,0.198
trig,general,Haifa,31-50,0.0,0.75,0.25
trig,arab,Jerusalem,14-18,0.0,0.9179999999999999,0.08199999999999999
folacid,haredi,Dan - Petach Tikva,31-50,0.317,0.6829999999999999,0.0
iron,general,Haifa,66-79,0.191,0.794,0.015
mgb,haredi,Dan - Petach Tikva,51-65,0.036000000000000004,0.956,0.008
nonhdl,general,North,04-08,0.0,0.9640000000000001,0.036000000000000004
b12,arab,Jerusalem,09-13,0.083,0.919999999999999,0.006
ferritin,general,Dan - Petach Tikva,09-13,0.239,0.759,0.002
vitaminD,haredi,Central,66-79,0.795,0.193,0.012
folacid,arab,Sharon - Shomron,80+,0.402,0.598,0.0
ferritin,haredi,Central,14-18,0.209,0.7879999999999999,0.003
hba1c,haredi,Jerusalem,51-65,0.001,0.495,0.505
transf,general,Dan - Petach Tikva,04-08,0.006,0.961,0.033
trig,arab,Dan - Petach Tikva,14-18,0.0,0.9079999999999999,0.092
hb,haredi,South,66-79,0.223,0.777,0.0
transf,haredi,Haifa,04-08,0.01,0.981,0.01
hb,general,South,01-03,0.154,0.841,0.005
transf,arab,Central,31-50,0.037000000000000005,0.861,0.10099999999999999
transf,general,North,80+,0.225,0.758,0.017
b12,general,Tel Aviv,14-18,0.054000000000000006,0.935,0.011000000000000001
znb,general,Jerusalem,51-65,0.113,0.871,0.016
folacid,general,South,80+,0.345,0.655,0.0
trig,general,Haifa,22-30,0.0,0.852,0.14800000000000002
vitaminD,arab,Central,14-18,0.958,0.042,0.0
chol,arab,Jerusalem,22-30,0.0,0.8390000000000001,0.161
iron,haredi,Jerusalem,04-08,0.23800000000000002,0.657,0.105
trig,general,Haifa,09-13,0.0,0.9279999999999999,0.07200000000000001
ldl,general,Central,09-13,0.0,0.7440000000000001,0.256
trig,general,Tel Aviv,14-18,0.0,0.93,0.07
transf,arab,North,19-21,0.037000000000000005,0.8690000000000001,0.095
ldl,arab,Sharon - Shomron,09-13,0.0,0.731,0.26899999999999996
folacid,arab,South,09-13,0.327,0.6729999999999999,0.0
znb,arab,Dan - Petach Tikva,31-50,0.081,0.895,0.024
hba1c,arab,Jerusalem,51-65,0.0,0.40299999999999997,0.597
chol,general,Central,01-03,0.0,0.963,0.037000000000000005
ferritin,general,Jerusalem,80+,0.045,0.867,0.08900000000000001
iron,haredi,North,04-08,0.205,0.685,0.11
mgb,general,Sharon - Shomron,66-79,0.049,0.938,0.013000000000000001
mgb,haredi,Central,14-18,0.005,0.879,0.115
ldl,general,South,01-03,0.0,0.727,0.273
hba1c,general,North,66-79,0.001,0.377,0.623
nonhdl,arab,South,19-21,0.0,0.9209999999999999,0.079
ldl,arab,Dan - Petach Tikva,66-79,0.0,0.7190000000000001,0.281
nonhdl,haredi,Sharon - Shomron,22-30,0.0,0.863,0.13699999999999998
ferritin,general,Tel Aviv,51-65,0.065,0.887,0.048
folacid,haredi,Central,01-03,0.08900000000000001,0.919999999999999,0.0
transf,general,South,01-03,0.006999999999999999,0.96,0.033
iron,haredi,Jerusalem,09-13,0.25,0.6579999999999999,0.092
iron,arab,Jerusalem,19-21,0.25,0.71,0.04
ldl,general,Sharon - Shomron,14-18,0.0,0.765,0.235
ldl,arab,Dan - Petach Tikva,80+,0.0,0.659,0.341
hba1c,general,Dan - Petach Tikva,80+,0.0,0.28600000000000003,0.7140000000000001
albumin,haredi,Haifa,19-21,0.018000000000000002,0.973,0.009000000000000001
nonhdl,haredi,Dan - Petach Tikva,14-18,0.0,0.96,0.04
hdl,general,Tel Aviv,14-18,0.212,0.7879999999999999,0.0
iron,haredi,Jerusalem,22-30,0.159,0.784,0.057
hba1c,general,Tel Aviv,01-03,0.0,0.9229999999999999,0.077
hdl,general,Tel Aviv,09-13,0.163,0.8370000000000001,0.0
b12,haredi,South,31-50,0.005,0.877,0.11900000000000001
nonhdl,general,Central,80+,0.0,0.773,0.22699999999999998
nonhdl,arab,Central,09-13,0.0,0.963,0.037000000000000005
albumin,haredi,Sharon - Shomron,22-30,0.025,0.9690000000000001,0.006
ferritin,haredi,Jerusalem,66-79,0.078,0.8590000000000001,0.063
ferritin,arab,Haifa,66-79,0.067,0.877,0.057
ldl,general,Eilat,19-21,0.0,0.667,0.33299999999999996
iron,arab,North,51-65,0.22699999999999998,0.757,0.016
hb,general,North,66-79,0.233,0.763,0.004
ferritin,arab,Central,51-65,0.10400000000000001,0.843,0.053
hb,general,Eilat,19-21,0.12300000000000001,0.845,0.032
mgb,general,Dan - Petach Tikva,22-30,0.032,0.946,0.022000000000000002
hba1c,arab,Sharon - Shomron,80+,0.0,0.24,0.76
hba1c,general,Dan - Petach Tikva,51-65,0.0,0.38299999999999995,0.616
hb,arab,Jerusalem,01-03,0.124,0.875,0.0
ldl,arab,Dan - Petach Tikva,51-65,0.0,0.512,0.488
albumin,general,South,14-18,0.01,0.985,0.005
hba1c,haredi,Haifa,80+,0.002,0.273,0.7240000000000001
hdl,haredi,Sharon - Shomron,09-13,0.248,0.752,0.0
hb,general,North,80+,0.428,0.569,0.003
hba1c,arab,Dan - Petach Tikva,09-13,0.0,0.8079999999999999,0.192
albumin,arab,Sharon - Shomron,19-21,0.038,0.9590000000000001,0.003
folacid,arab,Dan - Petach Tikva,31-50,0.327,0.6729999999999999,0.0
albumin,general,Tel Aviv,09-13,0.004,0.995,0.001
albumin,general,Dan - Petach Tikva,19-21,0.012,0.978,0.01
vitaminD,general,South,80+,0.762,0.223,0.015
transf,general,Sharon - Shomron,31-50,0.039,0.8959999999999999,0.065
transf,general,Dan - Petach Tikva,51-65,0.063,0.912,0.026000000000000002
b12,general,North,51-65,0.002,0.828,0.17
ferritin,general,Tel Aviv,31-50,0.098,0.877,0.025
folacid,arab,South,80+,0.46,0.54,0.0
znb,arab,Jerusalem,51-65,0.19,0.81,0.0
iron,arab,Central,04-08,0.322,0.612,0.066
albumin,arab,South,80+,0.29600000000000004,0.7040000000000001,0.0
vitaminD,haredi,Jerusalem,66-79,0.7509999999999999,0.226,0.023
ferritin,general,Tel Aviv,01-03,0.302,0.6970000000000001,0.001
ldl,arab,Central,09-13,0.0,0.774,0.226
transf,general,Dan - Petach Tikva,14-18,0.009000000000000001,0.9059999999999999,0.086
folacid,general,Dan - Petach Tikva,31-50,0.285,0.715,0.0
b12,haredi,South,04-08,0.0,0.617,0.38299999999999995
hb,arab,North,66-79,0.35,0.647,0.003
hb,general,Tel Aviv,19-21,0.188,0.81,0.002
albumin,general,Jerusalem,80+,0.132,0.868,0.0
hba1c,general,Central,01-03,0.0,0.9179999999999999,0.08199999999999999
b12,arab,South,19-21,0.006,0.857,0.13699999999999998
folacid,general,North,19-21,0.272,0.728,0.0
hb,haredi,Central,80+,0.48,0.52,0.0
ldl,arab,North,31-50,0.0,0.365,0.635
transf,general,Jerusalem,31-50,0.025,0.8859999999999999,0.08800000000000001
hba1c,haredi,South,51-65,0.0,0.505,0.495
nonhdl,general,North,66-79,0.0,0.732,0.268
iron,haredi,Central,31-50,0.151,0.821,0.027999999999999997
chol,general,Eilat,01-03,0.0,0.98,0.02
b12,general,Tel Aviv,04-08,0.004,0.9540000000000001,0.040999999999999995
ferritin,general,South,19-21,0.179,0.8140000000000001,0.006
trig,haredi,Central,22-30,0.0,0.867,0.133
iron,general,Haifa,04-08,0.193,0.716,0.091
vitaminD,general,Jerusalem,14-18,0.862,0.135,0.003
ldl,haredi,Dan - Petach Tikva,51-65,0.0,0.36200000000000004,0.638
hdl,arab,Dan - Petach Tikva,04-08,0.184,0.816,0.0
mgb,general,South,14-18,0.023,0.809,0.16699999999999998
znb,arab,Haifa,31-50,0.055,0.927,0.018000000000000002
transf,arab,Dan - Petach Tikva,09-13,0.015,0.8540000000000001,0.131
trig,haredi,Dan - Petach Tikva,14-18,0.0,0.937,0.063
ferritin,haredi,Dan - Petach Tikva,51-65,0.08,0.883,0.037000000000000005
znb,general,Central,80+,0.124,0.861,0.015
trig,arab,Dan - Petach Tikva,04-08,0.0,0.9540000000000001,0.046
folacid,general,North,01-03,0.057999999999999996,0.9420000000000001,0.0
mgb,general,Sharon - Shomron,22-30,0.03,0.951,0.019
iron,general,Dan - Petach Tikva,01-03,0.27699999999999997,0.652,0.071
hba1c,arab,Dan - Petach Tikva,51-65,0.001,0.214,0.785
hdl,general,Tel Aviv,01-03,0.25,0.75,0.0
transf,arab,North,14-18,0.017,0.888,0.094
folacid,arab,North,31-50,0.252,0.748,0.0
ldl,general,Dan - Petach Tikva,80+,0.0,0.56,0.44
hb,haredi,North,19-21,0.254,0.7390000000000001,0.006999999999999999
hb,general,Central,14-18,0.304,0.664,0.032
transf,general,Sharon - Shomron,04-08,0.006,0.966,0.027999999999999997
ldl,general,Sharon - Shomron,04-08,0.0,0.698,0.302
trig,general,Central,51-65,0.0,0.674,0.326
nonhdl,general,Central,22-30,0.0,0.853,0.147
transf,arab,Sharon - Shomron,31-50,0.043,0.851,0.106
znb,haredi,Dan - Petach Tikva,31-50,0.067,0.9159999999999999,0.017
ferritin,general,Haifa,01-03,0.19899999999999998,0.799,0.001
nonhdl,general,Dan - Petach Tikva,22-30,0.0,0.8490000000000001,0.151
vitaminD,arab,Sharon - Shomron,14-18,0.9740000000000001,0.023,0.003
transf,arab,South,31-50,0.034,0.816,0.151
iron,arab,South,01-03,0.45399999999999996,0.484,0.062
b12,arab,Haifa,22-30,0.07400000000000001,0.912,0.013000000000000001
folacid,general,Central,31-50,0.26,0.74,0.0
transf,general,Central,14-18,0.006,0.9009999999999999,0.09300000000000001
b12,general,Eilat,51-65,0.002,0.816,0.182
hdl,general,Eilat,09-13,0.122,0.878,0.0
hdl,arab,Jerusalem,19-21,0.261,0.7390000000000001,0.0
ferritin,general,Jerusalem,31-50,0.11699999999999999,0.855,0.027999999999999997
trig,arab,Central,04-08,0.0,0.9620000000000001,0.038
hba1c,arab,South,09-13,0.0,0.847,0.152
ldl,haredi,Haifa,80+,0.0,0.568,0.43200000000000005
b12,general,Jerusalem,19-21,0.099,0.887,0.013000000000000001
hb,haredi,Dan - Petach Tikva,80+,0.479,0.517,0.004
transf,arab,Jerusalem,09-13,0.003,0.888,0.19
znb,arab,Jerusalem,09-13,0.08800000000000001,0.893,0.019
iron,haredi,Dan - Petach Tikva,31-50,0.142,0.821,0.037000000000000005
hdl,arab,South,66-79,0.272,0.728,0.0
ldl,general,Dan - Petach Tikva,31-50,0.0,0.39,0.61
albumin,general,North,66-79,0.037000000000000005,0.963,0.0
b12,haredi,Jerusalem,14-18,0.053,0.935,0.012
chol,general,North,66-79,0.0,0.695,0.305
chol,haredi,Haifa,51-65,0.0,0.627,0.373
hdl,general,Jerusalem,66-79,0.215,0.785,0.0
nonhdl,general,Sharon - Shomron,66-79,0.0,0.762,0.23800000000000002
folacid,general,Sharon - Shomron,09-13,0.287,0.713,0.0
hdl,arab,Jerusalem,04-08,0.158,0.8420000000000001,0.0
folacid,general,Sharon - Shomron,01-03,0.059000000000000004,0.941,0.0
mgb,arab,North,01-03,0.006,0.8440000000000001,0.15
iron,general,Tel Aviv,04-08,0.201,0.7,0.099
ldl,haredi,Jerusalem,51-65,0.0,0.36200000000000004,0.638
ferritin,general,Sharon - Shomron,19-21,0.198,0.7979999999999999,0.004
trig,haredi,Dan - Petach Tikva,22-30,0.0,0.858,0.142
b12,haredi,Dan - Petach Tikva,22-30,0.08,0.904,0.016
hb,arab,Haifa,80+,0.536,0.46299999999999997,0.001
trig,arab,Haifa,22-30,0.0,0.8390000000000001,0.161
vitaminD,general,Haifa,19-21,0.846,0.15,0.004
